season,week,as_of,team_id,fbs,rank,power,off,def,games_played,model_version,design_hash,feature_hash,reconstructed_at
2026,1,2026-09-07T00:00:00Z,204,TRUE,102,-9.59168158393954,-5.46569985958659,4.12598172435295,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,23,TRUE,103,-9.62938209070289,-3.54586793034291,6.08351416035998,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,218,TRUE,104,-9.8161630294536,-3.9944659482401,5.82169708121351,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2229,TRUE,105,-9.92534203002822,-6.70827233153249,3.21706969849574,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,6,TRUE,106,-9.94423112449173,-4.48440756537043,5.4598235591213,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2199,TRUE,107,-10.2285366339511,-7.16319721256853,3.06533942138259,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,290,TRUE,108,-10.2399914828441,-5.94353298928958,4.29645849355456,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,276,TRUE,109,-10.2721594131535,-4.06878189811211,6.20337751504138,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,309,TRUE,110,-10.9121790347749,-4.87510908353889,6.03706995123599,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2572,TRUE,111,-11.0614031255849,-5.33057943111232,5.73082369447254,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2226,TRUE,112,-11.1506218770176,-0.700325731670563,10.450296145347,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2117,TRUE,113,-11.158292776706,-4.87368855700768,6.28460421969829,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,193,TRUE,114,-11.2359046893055,-6.15090714237134,5.08499754693418,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,48,TRUE,115,-11.317763572981,-4.27278440319832,7.0449791697827,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,324,TRUE,116,-11.7710976026132,-4.5750991478259,7.19599845478732,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,242,TRUE,117,-12.193354048666,-8.52466800255073,3.66868604611526,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2247,TRUE,118,-12.4568329389058,-4.28349210613431,8.17334083277147,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2440,TRUE,119,-12.6121946910281,-7.00377640667692,5.60841828435118,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,55,TRUE,120,-13.1693192436998,-6.62629730165747,6.54302194204228,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,5,TRUE,121,-13.1987681119972,-4.20475971088945,8.99400840110777,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2653,TRUE,122,-13.2441368129455,-7.93771273286778,5.3064240800777,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,166,TRUE,123,-13.9248076187014,-7.21670793334746,6.70809968535398,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2006,TRUE,124,-13.9555313585584,-6.25549000856252,7.70004134999588,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2534,TRUE,125,-14.0748085425152,-6.74532401795336,7.32948452456183,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,113,TRUE,126,-14.3419381187208,-6.29240226877636,8.0495358499444,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2751,TRUE,127,-14.7027460171681,-9.23573242574665,5.46701359142148,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,16,TRUE,128,-14.7580560397555,-7.13072851398675,7.62732752576878,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,189,TRUE,129,-15.304407593383,-11.2431038202848,4.06130377309822,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2638,TRUE,130,-17.3248989712195,-8.85366474660737,8.47123422461213,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2084,TRUE,131,-17.4129238244761,-10.4735154101528,6.93940841432333,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2393,TRUE,132,-18.0008635605285,-7.89679401646262,10.1040695440659,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2459,TRUE,133,-18.2197846948307,-10.9746205746319,7.24516412019882,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2623,TRUE,134,-18.7735521053741,-10.4734624779466,8.30008962742748,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2050,TRUE,135,-20.4086190898964,-9.64301970502331,10.7655993848731,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2433,TRUE,136,-22.2209342902152,-10.1955240053418,12.0254102848734,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2429,TRUE,137,-22.7619187742477,-8.8593087842184,13.9026099900293,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2309,TRUE,138,-23.9602608841607,-10.0163081369899,13.9439527471708,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,13,FALSE,,-30.7879633138499,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,43,FALSE,,-25.3541585576853,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,46,FALSE,,-43.2941976774014,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,47,FALSE,,-39.8972269970425,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,50,FALSE,,-45.184712827476,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,56,FALSE,,-51.3658027072274,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,60,FALSE,,-66.7365776570692,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,70,FALSE,,-31.4870656985591,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,79,FALSE,,-27.6201530936594,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,93,FALSE,,-41.822812751341,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,107,FALSE,,-40.8059374686799,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,108,FALSE,,-24.9791258228041,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,119,FALSE,,-35.9956144786813,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,128,FALSE,,-58.6559829353804,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,147,FALSE,,-10.5480142389039,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,149,FALSE,,-19.3537014187864,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,155,FALSE,,-17.7254523307983,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,159,FALSE,,-30.071517114839,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,160,FALSE,,-39.8040467856421,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,163,FALSE,,-33.1957035282253,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,171,FALSE,,-38.1003872407624,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,172,FALSE,,-35.979316274949,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,196,FALSE,,-66.4453167155767,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,219,FALSE,,-31.8585148274495,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,222,FALSE,,-30.1545165959934,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,225,FALSE,,-33.0238410972379,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,227,FALSE,,-25.1696411170019,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,231,FALSE,,-37.3292706206111,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,233,FALSE,,-21.8318266007156,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,236,FALSE,,-34.4654521123494,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,253,FALSE,,-27.3696530985437,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,257,FALSE,,-32.2977789505742,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,282,FALSE,,-35.8557754660951,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,284,FALSE,,-40.4611773885094,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,292,FALSE,,-26.8084630876719,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,301,FALSE,,-31.9923315010095,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,302,FALSE,,-28.8836925181379,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,304,FALSE,,-20.8542815794034,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,311,FALSE,,-39.0633234018926,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,322,FALSE,,-38.8670624391267,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,330,FALSE,,-60.9556979735785,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,331,FALSE,,-33.6287005139539,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,399,FALSE,,-34.0782962657619,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,613,FALSE,,-56.4135928339936,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2000,FALSE,,-24.1336942386831,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2010,FALSE,,-45.9494427124159,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2011,FALSE,,-30.4427618345688,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2013,FALSE,,-60.6735053644297,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2016,FALSE,,-40.8950132214036,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2022,FALSE,,-63.5962223241882,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2029,FALSE,,-43.4396631325085,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2046,FALSE,,-21.8170292636861,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2065,FALSE,,-44.7028556706062,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2075,FALSE,,-61.4440666814196,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2083,FALSE,,-41.5221872101787,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2086,FALSE,,-42.5198095815624,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2097,FALSE,,-35.3722795560527,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2110,FALSE,,-37.747682808809,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2115,FALSE,,-39.7749152327592,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2119,FALSE,,-63.6298014652351,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2120,FALSE,,-56.7423678286588,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2122,FALSE,,-63.3905206680404,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2127,FALSE,,-37.9280810361192,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2130,FALSE,,-48.0993698083207,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2142,FALSE,,-31.1673917659969,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2148,FALSE,,-59.4719202539297,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2166,FALSE,,-56.0849326607841,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2168,FALSE,,-34.7621168813093,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2169,FALSE,,-32.627843017689,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2170,FALSE,,-63.3905206680404,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2175,FALSE,,-71.9789657446868,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2181,FALSE,,-40.393825779365,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2184,FALSE,,-35.2669239639278,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2193,FALSE,,-36.0729669919823,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2197,FALSE,,-39.3301859029182,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2198,FALSE,,-41.0988064939577,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2206,FALSE,,-68.4382238888623,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2207,FALSE,,-61.3864651904069,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2210,FALSE,,-28.6566553553354,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2230,FALSE,,-42.6073636413231,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
