universe,model,n,logloss,brier,mae,rmse,bias,winner_pct,pred_sd,slope,sigma,recal_slope,citl
dev,I,3868,0.532073224793181,0.179627158800319,12.9722836425514,16.3502689404593,0.639237335066428,0.72182006204757,12.4362573596201,1.07506827490352,14.9422879141342,1.01253519202604,0.0103825538385776
dev,C2f,3868,0.526126892726125,0.176808280336971,12.8343786429205,16.2065963810173,0.638047045732453,0.725180972078594,13.5201158069384,0.998500866237087,15.7240066167616,1.00515400598056,0.00422966250012177
dev,C,3868,0.524781987578248,0.176356572171379,12.8167753492527,16.1712395139262,0.687383950116989,0.726473629782834,13.5668435371483,0.998445691910763,15.6542581678729,1.00572581465341,0.0051516515806651
devK,K,3092,0.532312269430505,0.179419828624749,12.9027622402454,16.2652638316631,0.585270522444743,0.724450194049159,13.6152725215331,0.979098203954341,16.150741425728,0.996599616494863,-0.000860840948065026
cond,I,2398,0.536160321529828,0.182019337941947,12.5177272847679,15.7874822415908,-0.0429618692898125,0.718932443703086,12.3702168872458,1.01473716473665,14.9372833572494,1.00847223816482,0.002720919296107
cond,C2f,2398,0.530400815812205,0.180026747847382,12.2655510379735,15.4395420857215,0.121507272998012,0.720183486238532,13.1846836959626,0.984504148534083,15.7198700249158,1.02836168739872,-0.00018116092049388
cond,C,2398,0.529516806884454,0.179716055605492,12.2679998774215,15.4268951115592,0.169089732709122,0.721017514595496,13.2320925826725,0.982114345103233,15.6500874177702,1.02477086436592,0.000847911183875886
condK,K,2398,0.53297368187422,0.180859772744418,12.4767835085362,15.7036327842636,-0.0133196084005824,0.72185154295246,13.3728782888544,0.947352545564364,16.1405667849817,1.02495961089882,-0.00324812361103658
