universe,slice_type,slice,comparison,metric,estimate,lo95,hi95,lo90,hi90,se,n
dev,gp_bucket,1,C - I,rmse,-0.856116074944982,-1.47339124771938,-0.023882155910783,-1.38939907967717,-0.203727603032715,0.367430422662924,262
dev,gp_bucket,1,C - C2f,logloss,-0.00325894868972545,-0.0120823640070625,0.00851177045439074,-0.0105186600425306,0.00617501412826063,0.00519519055930794,262
dev,gp_bucket,1,C - C2f,brier,-0.00108454651911046,-0.0045827720470821,0.00377215365805906,-0.00404897233166877,0.00288185670486525,0.00213075844053827,262
dev,gp_bucket,1,C - C2f,mae,-0.00943628134033607,-0.121472507615454,0.150770253784304,-0.107503808723292,0.116593979733384,0.0701648881029332,262
dev,gp_bucket,1,C - C2f,rmse,-0.109749911140664,-0.256663228683005,0.0930492051659912,-0.235595848255244,0.0511174935686123,0.0887857385559346,262
dev,gp_bucket,1,C2f - I,logloss,-0.0137186612131454,-0.0409784889970352,0.0234548054271933,-0.0378129407029956,0.0161683748716586,0.0168129024527297,262
dev,gp_bucket,1,C2f - I,brier,-0.00651218480826172,-0.0187480065641097,0.00976907282046877,-0.0172415710030548,0.00663242941069019,0.00741897091476215,262
dev,gp_bucket,1,C2f - I,mae,-0.69994190498288,-1.16526271234161,-0.194875293172717,-1.08454547608026,-0.298526263212882,0.241073571215706,262
dev,gp_bucket,1,C2f - I,rmse,-0.746366163804318,-1.38654373227404,0.0318976659031726,-1.27439925947507,-0.117308466214438,0.360955927762905,262
dev,gp_bucket,2-3,C - I,logloss,-0.00293430051145885,-0.0210050966106171,0.0158183338973128,-0.0177172695170274,0.0127819946456435,0.00934460592330151,615
dev,gp_bucket,2-3,C - I,brier,-0.00209717231398986,-0.00998960341602033,0.00587081296494445,-0.00851959441756121,0.00462037572112914,0.00402114417561852,615
dev,gp_bucket,2-3,C - I,mae,-0.372492986267428,-0.695740458594243,-0.0368631767252327,-0.648879760880515,-0.0933674146749029,0.168921299359936,615
dev,gp_bucket,2-3,C - I,rmse,-0.340762535037303,-0.727834496721988,0.0146698830429681,-0.667679806064483,-0.0370675500848729,0.191028651522425,615
dev,gp_bucket,2-3,C - C2f,logloss,-0.000992241953032747,-0.00701967413007668,0.00460976499864947,-0.0061011027111955,0.00383703885407882,0.00296914684350517,615
dev,gp_bucket,2-3,C - C2f,brier,-0.000294185753740476,-0.00248260365273557,0.00184139052327536,-0.00217854793829867,0.00152110925086696,0.00111149202303762,615
dev,gp_bucket,2-3,C - C2f,mae,-0.0584129134556004,-0.194585255683941,0.0659821487526248,-0.172827583603778,0.0472341392837119,0.0666449623192362,615
dev,gp_bucket,2-3,C - C2f,rmse,-0.0780295203629038,-0.208253178823856,0.0380419988960872,-0.188955345522245,0.0214352298771846,0.0631247167167493,615
dev,gp_bucket,2-3,C2f - I,logloss,-0.00194205855842611,-0.0198972465642977,0.0167334290726312,-0.0166286797174718,0.0134755860383072,0.00913725641396679,615
